versao,bloco,p,r,eligible,d1,Delta,L2_sobre_L0,zeros_rel_sup,orcamento_rel,P0_rel,fr_P0,P1a_rel,fr_P1a,P1b_rel,fr_P1b,P2_rel,fr_P2,P3_rel,fr_P3,fr_proximos,fr_distantes,fr_L0,fr_L2
m4-v3,d06,3,4,False,4,1,11.46737476,7.1910465e-05,7.19108296114495e-05,1.743324e-06,0.024242978466932862,4.3941805e-05,0.6110626782016211,2.6225173e-05,0.36469199318691714,2e-12,2.7812361290193746e-08,1.67e-10,2.322332167731178e-06,0.6353056566685539,0.3646943433314461,0.024242978466932862,0.9757570215330671
m4-v3,d06,83,1,False,4,1,11.46737476,1.9115914e-05,1.911600999630471e-05,4.63428e-07,0.02424303804143154,1.1681023e-05,0.6110625274084361,6.971422e-06,0.36469192355419344,2e-12,1.0462483078895336e-07,4.6e-11,2.4063711081459274e-06,0.6353055654498677,0.3646944345501323,0.02424303804143154,0.9757569619585684
m4-v3,d06,89,1,False,4,1,11.46737476,1.4442357e-05,1.444243510971545e-05,3.50127e-07,0.02424305328407455,8.825187e-06,0.6110624964167916,5.267013e-06,0.3646918883916789,2e-12,1.384814840562113e-07,3.5e-11,2.423425970983698e-06,0.6353055497008662,0.36469445029913383,0.02424305328407455,0.9757569467159255
m4-v3,d06,97,1,False,4,1,11.46737476,1.8054987e-05,1.8055086420904804e-05,4.37708e-07,0.024243044569444032,1.103273e-05,0.6110625465210648,6.58451e-06,0.3646919165241438,2e-12,1.1077268210516615e-07,4.3e-11,2.381612665261072e-06,0.6353055910905089,0.3646944089094911,0.024243044569444032,0.975756955430556
m4-v3,d06,101,1,False,4,1,11.46737476,1.7893469e-05,1.7893566129454672e-05,4.33792e-07,0.02424302578213423,1.0934033e-05,0.6110625459245593,6.525606e-06,0.36469191341022844,2e-12,1.1177258124693045e-07,4.3e-11,2.403110496809005e-06,0.6353055717066936,0.36469442829330645,0.02424302578213423,0.9757569742178658
m4-v3,d06,103,1,False,4,1,11.46737476,1.88671e-05,1.8867201659603276e-05,4.57396e-07,0.024243039711548765,1.1528982e-05,0.611062555115766,6.880681e-06,0.36469191406461593,2e-12,1.0600459869150043e-07,4.5e-11,2.3851034705587596e-06,0.6353055948273149,0.36469440517268514,0.024243039711548765,0.9757569602884513
m4-v3,d06,107,1,False,4,1,11.46737476,2.0732514e-05,2.0732617209896074e-05,5.02619e-07,0.02424302496753892,1.2668867e-05,0.6110625722295215,7.560983e-06,0.3646919428993678,2e-12,9.646680673647005e-08,4.9e-11,2.3634367650435163e-06,0.6353055971970605,0.3646944028029395,0.02424302496753892,0.9757569750324611
m4-v3,d06,109,1,False,4,1,11.46737476,2.0970904e-05,2.0971008712578415e-05,5.08398e-07,0.024243010913689488,1.2814538e-05,0.6110625623780751,7.647922e-06,0.3646919470828877,2e-12,9.537020568015408e-08,5e-11,2.384255142003852e-06,0.6353055732917646,0.3646944267082354,0.024243010913689488,0.9757569890863105
m4-v3,d06,113,1,False,4,1,11.46737476,2.1780573e-05,2.178069238602949e-05,5.28027e-07,0.02424301832182614,1.3309297e-05,0.6110625612357431,7.943202e-06,0.36469194116961073,2e-12,9.182491926293974e-08,5.2e-11,2.3874479008364335e-06,0.6353055795575692,0.36469442044243083,0.02424301832182614,0.9757569816781738
m4-v3,d06,11,2,False,4,1,11.46737476,3.743128e-05,3.743146972919697e-05,9.07447e-07,0.02424300761437865,2.2872861e-05,0.6110626222640269,1.365089e-05,0.364691965715954,2e-12,5.3431236456517347e-08,8.8e-11,2.350974404086763e-06,0.6353056298784056,0.36469437012159445,0.02424300761437865,0.9757569923856213
m4-v3,d06,5,3,False,4,1,11.46737476,6.4219555e-05,6.421988370149107e-05,1.556874e-06,0.024242987272989923,3.9242177e-05,0.6110626791734064,2.3420359e-05,0.36469198224509825,2e-12,3.114315901349746e-08,1.49e-10,2.320165346505561e-06,0.6353056664463963,0.3646943335536037,0.024242987272989923,0.9757570127270101
m4-v3,d06,127,1,False,4,1,11.46737476,2.0062834e-05,2.0062951234980472e-05,4.86384e-07,0.02424302840475227,1.225965e-05,0.6110625414946239,7.316756e-06,0.3646919379310207,2e-12,9.96867841242815e-08,4.8e-11,2.392482818982756e-06,0.6353055698993763,0.36469443010062375,0.02424302840475227,0.9757569715952478
m4-v3,d06,2,7,False,4,1,11.46737476,0.000165502781,0.00016550364408064017,4.012279e-06,0.024242969394829582,0.000101132581,0.6110627067567146,6.0357542e-05,0.3646919976036415,2e-12,1.2084388645370665e-08,3.83e-10,2.3141604255884826e-06,0.6353056761515441,0.3646943238484559,0.024242969394829582,0.9757570306051704
m4-v3,d06,131,1,False,4,1,11.46737476,2.1635462e-05,2.1635584063386782e-05,5.24509e-07,0.02424301614367667,1.3220625e-05,0.6110625848259904,7.890281e-06,0.3646919493490966,2e-12,9.244080137300474e-08,5.1e-11,2.3572404350116208e-06,0.635305600969667,0.36469439903033296,0.02424301614367667,0.9757569838563234
m4-v3,d06,137,1,False,4,1,11.46737476,1.8990013e-05,1.8990116281229386e-05,4.60376e-07,0.02424304977035306,1.160409e-05,0.6110625475907872,6.925507e-06,0.3646919276546312,2e-12,1.053184778109765e-07,4.5e-11,2.3696657507469713e-06,0.6353055973611402,0.36469440263885977,0.02424304977035306,0.9757569502296469
m4-v3,d06,139,1,False,4,1,11.46737476,2.0684804e-05,2.068491787123352e-05,5.01462e-07,0.024243007308261472,1.2639713e-05,0.6110625623343893,7.543584e-06,0.364691964779952,2e-12,9.668930969150793e-08,4.9e-11,2.368888087441944e-06,0.6353055696426507,0.3646944303573493,0.024243007308261472,0.9757569926917385
m4-v3,d06,2,1,True,4,2,8.00322876,1.3625247e-05,1.362534543192039e-05,4.68378e-07,0.03437572613325227,8.239422e-06,0.6047169469281086,4.917419e-06,0.360904758179187,2e-12,1.4678625440670684e-07,3.3e-11,2.421973197710663e-06,0.639092673061361,0.36090732693863903,0.03437572613325227,0.9656242738667478
m4-v3,d06,3,1,True,4,2,8.00322876,9.582448e-06,9.582517969542131e-06,3.29404e-07,0.03437574550318739,5.794672e-06,0.6047169128075126,3.458353e-06,0.3609047327542611,2e-12,2.0871480311828265e-07,2.3e-11,2.4002202358602506e-06,0.6390926583107,0.36090734168930005,0.03437574550318739,0.9656242544968127
m4-v3,d06,2,2,False,4,2,8.00322876,1.8611656e-05,1.86117909339934e-05,6.39789e-07,0.03437570302019761,1.1254789e-05,0.6047169992278497,6.717039e-06,0.3609048261834529,2e-12,1.0745949999202113e-07,4.4e-11,2.364108999824465e-06,0.6390927022480474,0.3609072977519526,0.03437570302019761,0.9656242969798023
m4-v3,d06,5,1,True,4,2,8.00322876,8.696196e-06,8.69625873012306e-06,2.98939e-07,0.03437581537041289,5.258739e-06,0.604716818298013,3.1385e-06,0.3609047214985026,2e-12,2.299854844661479e-07,2.1e-11,2.4148475868945525e-06,0.639092633668426,0.36090736633157405,0.03437581537041289,0.9656241846295871
m4-v3,d06,7,1,True,4,2,8.00322876,9.112218e-06,9.112284500728728e-06,3.1324e-07,0.03437580112165812,5.510315e-06,0.6047168067861369,3.288645e-06,0.3609047582675755,2e-12,2.194853857850729e-07,2.2e-11,2.414339243635802e-06,0.6390926079077951,0.3609073920922049,0.03437580112165812,0.9656241988783418
m4-v3,d06,2,3,False,4,2,8.00322876,2.1971953e-05,2.1972109549323608e-05,7.55302e-07,0.034375722511783204,1.3286818e-05,0.6047170120462626,7.929786e-06,0.3609048077640775,2e-12,9.102510654488721e-08,5.2e-11,2.3666527701670676e-06,0.6390927345580458,0.3609072654419542,0.034375722511783204,0.9656242774882168
m4-v3,d06,3,2,False,4,2,8.00322876,1.842179e-05,1.8421923308825106e-05,6.33263e-07,0.034375747076995096,1.1139973e-05,0.604716988506441,6.648515e-06,0.36090482165799687,2e-12,1.085670474257776e-07,4.3e-11,2.3341915196542185e-06,0.639092735583436,0.36090726441656396,0.034375747076995096,0.9656242529230049
m4-v3,d06,11,1,True,4,2,8.00322876,9.415648e-06,9.41571514927469e-06,3.23671e-07,0.034375834713570114,5.693805e-06,0.60471682532973,3.398154e-06,0.3609046848041904,2e-12,2.1241220074439854e-07,2.3e-11,2.4427403085605834e-06,0.6390926600433001,0.3609073399566999,0.034375834713570114,0.9656241652864299
m4-v3,d06,13,1,True,4,2,8.00322876,9.506948e-06,9.507016980540474e-06,3.26809e-07,0.03437578429431762,5.749015e-06,0.6047168209712596,3.431105e-06,0.3609047650803822,2e-12,2.1037232324885553e-07,2.3e-11,2.419281717361839e-06,0.6390926052655771,0.3609073947344229,0.03437578429431762,0.9656242157056824
m4-v3,d06,2,4,False,4,2,8.00322876,3.9302228e-05,3.9302506247573014e-05,1.351041e-06,0.03437567950971947,2.3766733e-05,0.6047171008141674,1.4184367e-05,0.36090485339840983,2e-12,5.088769254185398e-08,9.1e-11,2.3153900106543557e-06,0.6390927803238868,0.36090721967611317,0.03437567950971947,0.9656243204902806
m4-v3,d06,17,1,True,4,2,8.00322876,8.695956e-06,8.69601918144095e-06,2.98931e-07,0.03437584018881407,5.258594e-06,0.6047167639417007,3.138414e-06,0.3609047509637231,2e-12,2.2999180539197386e-07,2.1e-11,2.4149139566157254e-06,0.6390926041305148,0.36090739586948517,0.03437584018881407,0.9656241598111859
m4-v3,d06,19,1,True,4,2,8.00322876,1.0057655e-05,1.0057727821392578e-05,3.4574e-07,0.03437578578160469,6.082037e-06,0.6047168422160978,3.629858e-06,0.36090478690820854,2e-12,1.9885339145950534e-07,2.4e-11,2.386240697514064e-06,0.6390926279977024,0.3609073720022976,0.03437578578160469,0.9656242142183953
m4-v3,d06,23,1,True,4,2,8.00322876,1.0466002e-05,1.0466075908327685e-05,3.59777e-07,0.03437576199062718,6.328972e-06,0.604716908299707,3.777232e-06,0.360904749929486,2e-12,1.9109482813313348e-07,2.5e-11,2.3886853516641687e-06,0.6390926702903342,0.36090732970966577,0.03437576199062718,0.9656242380093728
m4-v3,d06,5,2,False,4,2,8.00322876,2.1243616e-05,2.1243767350668687e-05,7.30265e-07,0.03437572771838401,1.284638e-05,0.604717001426734,7.666926e-06,0.36090482306149,2e-12,9.414589968952094e-08,5e-11,2.3536474922380236e-06,0.639092729145118,0.36090727085488195,0.03437572771838401,0.965624272281616
m4-v3,d06,3,3,False,4,2,8.00322876,3.2081206e-05,3.208143853724066e-05,1.102814e-06,0.0343756952082828,1.9400057e-05,0.6047170660286442,1.1578265e-05,0.3609048386044505,2e-12,6.234178240080884e-08,7.5e-11,2.3378168400303314e-06,0.639092761236927,0.36090723876307296,0.0343756952082828,0.9656243047917172
m4-v3,d06,29,1,True,4,2,8.00322876,9.749522e-06,9.749593760427774e-06,3.35148e-07,0.034375814462421724,5.895704e-06,0.6047168022168046,3.518651e-06,0.36090471652528033,2e-12,2.0513811487713918e-07,2.4e-11,2.4616573785256706e-06,0.6390926166792263,0.36090738332077366,0.034375814462421724,0.9656241855375782
m4-v3,d06,31,1,True,4,2,8.00322876,1.0990174e-05,1.0990255415404274e-05,3.77796e-07,0.034375772848893676,6.645948e-06,0.6047168281653571,3.966409e-06,0.36090476026693646,2e-12,1.819806077824735e-07,2.7e-11,2.456738205063392e-06,0.6390926010142507,0.3609073989857493,0.034375772848893676,0.9656242271511063
m4-v3,d06,2,5,False,4,2,8.00322876,5.004179e-05,5.004214337280519e-05,1.720221e-06,0.0343756839907248,3.0261131e-05,0.6047171127767454,1.8060327e-05,0.3609048452037005,2e-12,3.996659032848081e-08,1.16e-10,2.318062239051887e-06,0.6390927967674702,0.3609072032325298,0.0343756839907248,0.9656243160092752
m4-v3,d06,37,1,True,4,2,8.00322876,1.1484488e-05,1.1484570735991891e-05,3.94788e-07,0.034375738767790834,6.944868e-06,0.6047168813256483,4.144809e-06,0.3609047676889581,2e-12,1.741478401967174e-07,2.8e-11,2.4380697627540438e-06,0.639092620093439,0.36090737990656097,0.034375738767790834,0.9656242612322091
m4-v3,d06,41,1,True,4,2,8.00322876,8.60539e-06,8.605455748028822e-06,2.95817e-07,0.0343757567925985,5.203828e-06,0.6047168544015871,3.105728e-06,0.36090471606419977,2e-12,2.324123143199918e-07,2.1e-11,2.4403293003599138e-06,0.6390926111941856,0.3609073888058144,0.0343757567925985,0.9656242432074015
m4-v3,d06,43,1,True,4,2,8.00322876,1.0580135e-05,1.0580210008946607e-05,3.63701e-07,0.03437581461572065,6.39799e-06,0.6047168365037066,3.818423e-06,0.36090470241325684,2e-12,1.8903337970322136e-07,2.6e-11,2.457433936141878e-06,0.6390926511194273,0.36090734888057274,0.03437581461572065,0.9656241853842793
m4-v3,d06,47,1,True,4,2,8.00322876,8.9642e-06,8.964268570784738e-06,3.08152e-07,0.03437582759700079,5.420806e-06,0.604716803696836,3.235224e-06,0.3609046913915187,2e-12,2.2310955370726643e-07,2.2e-11,2.454205090779931e-06,0.6390926312938369,0.36090736870616313,0.03437582759700079,0.9656241724029992
m4-v3,d06,7,2,False,4,2,8.00322876,2.2924565e-05,2.292473056039194e-05,7.88048e-07,0.03437569235210552,1.3862879e-05,0.6047170522842062,8.273588e-06,0.36090481256988405,2e-12,8.724263586001237e-08,5.4e-11,2.3555511682203343e-06,0.6390927446363118,0.3609072553636882,0.03437569235210552,0.9656243076478945
m4-v3,d06,53,1,False,4,2,8.00322876,1.255318e-05,1.2553268568291927e-05,4.31525e-07,0.034375735371084286,7.591124e-06,0.6047169220626541,4.530505e-06,0.36090479341260456,2e-12,1.5932210356797072e-07,3e-11,2.389831553519561e-06,0.6390926574337383,0.36090734256626167,0.034375735371084286,0.9656242646289157
m4-v3,d06,59,1,False,4,2,8.00322876,1.2891391e-05,1.2891483634294406e-05,4.43151e-07,0.03437571583591755,7.795646e-06,0.6047169286618044,4.652567e-06,0.3609047956555833,2e-12,1.5514222391878862e-07,3.1e-11,2.404704470741224e-06,0.639092644497722,0.36090735550227804,0.03437571583591755,0.9656242841640824
m4-v3,d06,61,1,False,4,2,8.00322876,1.2829255e-05,1.282934783445653e-05,4.41016e-07,0.03437578604476345,7.758072e-06,0.6047168882577276,4.630142e-06,0.3609047534531017,2e-12,1.5589360043519257e-07,3.1e-11,2.416350806745485e-06,0.6390926743024911,0.36090732569750894,0.03437578604476345,0.9656242139552366
m4-v3,d06,2,6,False,4,2,8.00322876,6.7542616e-05,6.754312967898587e-05,2.321823e-06,0.034375671705489906,4.0844181e-05,0.6047171369805573,2.4376461e-05,0.36090486685577594,2e-12,2.9610932190343458e-08,1.55e-10,2.294847244751618e-06,0.6390928086860472,0.36090719131395277,0.034375671705489906,0.9656243282945101
m4-v3,d06,67,1,False,4,2,8.00322876,1.2418157e-05,1.241824820299779e-05,4.26884e-07,0.034375771299543854,7.509474e-06,0.6047168804730811,4.481775e-06,0.3609047713571208,2e-12,1.610543908862541e-07,3e-11,2.415815863293812e-06,0.6390926517726251,0.3609073482273749,0.034375771299543854,0.9656242287004562
m4-v3,d06,71,1,False,4,2,8.00322876,1.3331711e-05,1.3331808262575969e-05,4.58288e-07,0.034375764623884184,8.061915e-06,0.6047168864507935,4.811481e-06,0.3609047986163524,2e-12,1.5001817470186514e-07,3.2e-11,2.4002907952298423e-06,0.6390926510746776,0.3609073489253224,0.034375764623884184,0.9656242353761159
m4-v3,d06,73,1,False,4,2,8.00322876,1.3126862e-05,1.3126957881918735e-05,4.51246e-07,0.03437575774935482,7.938039e-06,0.6047169518819685,4.737549e-06,0.3609047764405627,2e-12,1.5235927963618432e-07,3.1e-11,2.3615688343608574e-06,0.6390927096313234,0.36090729036867664,0.03437575774935482,0.9656242422506451
m4-v3,d06,79,1,False,4,2,8.00322876,1.384186e-05,1.3841959915733523e-05,4.75824e-07,0.03437571206078718,8.370411e-06,0.6047169507348215,4.995596e-06,0.3609048086435745,2e-12,1.4448918953557273e-07,3.3e-11,2.38407162733695e-06,0.6390926627956086,0.3609073372043914,0.03437571206078718,0.9656242879392128
m4-v3,d06,3,4,False,4,2,8.00322876,5.0713877e-05,5.071425270677942e-05,1.743324e-06,0.034375675788817034,3.0667553e-05,0.6047171146409751,1.8302887e-05,0.3609048630727014,2e-12,3.9436932880883913e-08,1.17e-10,2.307060573531709e-06,0.6390927904297922,0.36090720957020783,0.034375675788817034,0.9656243242111829
m4-v3,d06,83,1,False,4,2,8.00322876,1.3481238e-05,1.3481338247335004e-05,4.63428e-07,0.03437575683848191,8.152337e-06,0.6047169233998789,4.865446e-06,0.36090479773937795,2e-12,1.4835425066453434e-07,3.2e-11,2.3736680106325494e-06,0.6390926802383607,0.36090731976163926,0.03437575683848191,0.9656242431615181
m4-v3,d06,89,1,False,4,2,8.00322876,1.0185276e-05,1.0185355818473147e-05,3.50127e-07,0.034375775322099546,6.159212e-06,0.6047168252467802,3.675917e-06,0.3609047485474876,2e-12,1.963617505767881e-07,2.5e-11,2.4545218822098515e-06,0.6390926005688796,0.3609073994311204,0.034375775322099546,0.9656242246779004
m4-v3,d06,97,1,False,4,2,8.00322876,1.2733034e-05,1.2733131914565093e-05,4.37708e-07,0.034375763024716566,7.699885e-06,0.6047168936313013,4.595415e-06,0.3609047516614452,2e-12,1.570716688966917e-07,3.1e-11,2.434610867898721e-06,0.6390926566560179,0.3609073433439821,0.034375763024716566,0.9656242369752834
m4-v3,d06,101,1,False,4,2,8.00322876,1.2619126e-05,1.2619225230761056e-05,4.33792e-07,0.03437573994788231,7.631003e-06,0.6047169488361006,4.554305e-06,0.3609047753839171,2e-12,1.584895062513016e-07,3e-11,2.377342593769524e-06,0.639092688783983,0.36090731121601705,0.03437573994788231,0.9656242600521177
m4-v3,d06,103,1,False,4,2,8.00322876,1.3305766e-05,1.3305859450065241e-05,4.57396e-07,0.034375755546107695,8.046226e-06,0.6047169149811891,4.802117e-06,0.36090477419087186,2e-12,1.503106959663298e-07,3.2e-11,2.4049711354612766e-06,0.6390926705272968,0.3609073294727032,0.034375755546107695,0.9656242444538923
m4-v3,d06,107,1,False,4,2,8.00322876,1.4621323e-05,1.4621430888320896e-05,5.02619e-07,0.034375737364521555,8.841766e-06,0.6047169443545833,5.276908e-06,0.36090478773134865,2e-12,1.3678646197028587e-07,3.5e-11,2.393763084480003e-06,0.6390926817191048,0.3609073182808952,0.034375737364521555,0.9656242626354784
m4-v3,d06,109,1,False,4,2,8.00322876,1.4789445e-05,1.4789554211185525e-05,5.08398e-07,0.034375718206172766,8.943432e-06,0.6047169702242498,5.337584e-06,0.36090480978638084,2e-12,1.3523152414514912e-07,3.5e-11,2.36655167254011e-06,0.6390926884304224,0.36090731156957756,0.034375718206172766,0.9656242817938272
m4-v3,d06,113,1,False,4,2,8.00322876,1.5360453e-05,1.5360569974774913e-05,5.28027e-07,0.03437572609311661,9.288731e-06,0.6047169417636619,5.543664e-06,0.36090479315692414,2e-12,1.3020442550519806e-07,3.7e-11,2.408781871846164e-06,0.6390926678567784,0.36090733214322157,0.03437572609311661,0.9656242739068834
m4-v3,d06,11,2,False,4,2,8.00322876,2.6397901e-05,2.6398097251301454e-05,9.07447e-07,0.03437571643934815,1.5963265e-05,0.6047170480327456,9.527132e-06,0.36090481109336386,2e-12,7.576357944728043e-08,6.2e-11,2.348670962865694e-06,0.6390927644720937,0.36090723552790627,0.03437571643934815,0.9656242835606519
m4-v3,d06,5,3,False,4,2,8.00322876,4.5289967e-05,4.5290298221391424e-05,1.556874e-06,0.03437568765219428,2.7387622e-05,0.6047171058212575,1.6345371e-05,0.3609048439727521,2e-12,4.41598840396773e-08,1.05e-10,2.3183939120830584e-06,0.6390927934734518,0.3609072065265482,0.03437568765219428,0.9656243123478058
m4-v3,d06,127,1,False,4,2,8.00322876,1.4149041e-05,1.4149156201751425e-05,4.86384e-07,0.03437574033249446,8.556169e-06,0.6047169392598004,5.106459e-06,0.3609047760669128,2e-12,1.413522662443438e-07,3.4e-11,2.4029885261538447e-06,0.6390926795922949,0.3609073204077051,0.03437574033249446,0.9656242596675055
m4-v3,d06,2,7,False,4,2,8.00322876,0.000116718583,0.0001167194226756204,4.012279e-06,0.03437566401698019,7.0581733e-05,0.6047171543514804,4.2124308e-05,0.3609048769429521,2e-12,1.7135231132720426e-08,2.67e-10,2.2875533562181768e-06,0.6390928183684605,0.36090718163153945,0.03437566401698019,0.9656243359830198
m4-v3,d06,131,1,False,4,2,8.00322876,1.5258115e-05,1.525823441934267e-05,5.24509e-07,0.034375726867023795,9.226845e-06,0.6047169897263234,5.506729e-06,0.36090479292961436,2e-12,1.3107773886443816e-07,3.6e-11,2.359399299559887e-06,0.6390927165933472,0.3609072834066528,0.034375726867023795,0.9656242731329762
m4-v3,d06,137,1,False,4,2,8.00322876,1.3392449e-05,1.3392546912635046e-05,4.60376e-07,0.03437577352322632,8.098644e-06,0.6047169096330732,4.833401e-06,0.3609047781008038,2e-12,1.4933781745019863e-07,3.2e-11,2.389405079203178e-06,0.6390926831562995,0.3609073168437005,0.03437577352322632,0.9656242264767737
m4-v3,d06,139,1,False,4,2,8.00322876,1.4587677e-05,1.458778278893691e-05,5.01462e-07,0.03437571271599472,8.821419e-06,0.6047169382553761,5.264765e-06,0.3609048126422818,2e-12,1.371019647191401e-07,3.5e-11,2.399284382584952e-06,0.6390926509713708,0.3609073490286292,0.03437571271599472,0.9656242872840053
m4-v3,d06,2,1,True,8,0.5,6.81269342,2.917019e-06,2.9170304936468216e-06,1.17096e-07,0.040142254474248774,1.753439e-06,0.6011050295746421,1.046481e-06,0.35874928780202847,2e-12,6.856298161209396e-07,8e-12,2.7425192644837583e-06,0.6412472840488909,0.35875271595110914,0.040142254474248774,0.9598577455257512
