versao,bloco,p,r,T,c,resolved,clearly_detectable,eligible,margin,e_rec,escala_suficiente_F,tau,e_lin_U5.5,d_U5.5,e_lin_U6.0,d_U6.0,e_lin_U7.0,d_U7.0,e_lin_U8.0,d_U8.0,e_lin_U10.0,d_U10.0
m4-v2,c08,37,1,np.float64(3.6109179126442243),np.float64(-0.1889586950119591),True,True,True,1.1446595968400177,-3.161061412626509e-10,np.float64(8.032145482776534e-05),1e-06,1.2529672780225515e-10,-4.4140286906490604e-10,5.754755007046768e-11,-3.736536913331186e-10,-6.874202987285321e-11,-2.473641113897977e-10,-3.5586225184961936e-11,-2.8051991607768897e-10,-1.2955297766828512e-11,-3.031508434958224e-10
m4-v2,c08,41,1,np.float64(3.713572066704308),np.float64(-0.184607803637099),True,True,True,1.082877115109071,1.4851964103002047e-10,np.float64(6.884492017174823e-05),1e-06,2.4210737723854305e-10,-9.358773620852259e-11,4.0783243623191866e-10,-2.593127952018982e-10,2.9876640333292026e-10,-1.502467623028998e-10,3.240168053849413e-10,-1.7549716435492082e-10,3.120952393073711e-10,-1.6357559827735063e-10
m4-v2,c08,43,1,np.float64(3.7612001156935624),np.float64(-0.18257543342631882),True,True,True,1.037787660861627,5.372526867830629e-10,np.float64(5.901351315235142e-05),1e-06,-4.665615927355025e-10,1.0038142795185653e-09,-6.011590952168712e-10,1.1384117819999342e-09,-5.23722073692622e-10,1.060974760475685e-09,-5.33360692902448e-10,1.070613379685511e-09,-5.045857932066589e-10,1.041838479989722e-09
m4-v2,c08,47,1,np.float64(3.8501476017100584),np.float64(-0.17876338822837304),True,True,True,1.0380240385572952,-2.366209450599399e-10,np.float64(6.592030077948631e-05),1e-06,-3.3191715612876763e-10,9.529621106882772e-11,-2.3640968517017887e-10,-2.1125988976104084e-13,-5.1051111641264114e-11,-1.855698334186758e-10,-9.315772754165002e-11,-1.434632175182899e-10,-1.1597356537408355e-10,-1.2064737968585635e-10
m4-v2,c08,7,2,np.float64(3.8918202981106265),np.float64(-0.08848606258138285),True,False,False,0.5059570785401375,-7.642042554323325e-10,np.float64(2.7689748672945804e-05),1e-06,3.726504656658641e-11,-8.014693019989189e-10,1.9434907468868003e-10,-9.585533301210125e-10,4.601402375170843e-10,-1.2243444929494168e-09,3.8421477252398433e-10,-1.1484190279563168e-09,3.1758561220916013e-10,-1.0817898676414927e-09
m4-v2,c08,53,1,np.float64(3.970291913552122),np.float64(-0.1735939685443537),True,False,False,0.984971955951296,-8.656537708873202e-10,np.float64(5.898205796801736e-05),1e-06,-4.239325658127106e-10,-4.417212050746096e-10,-5.076845004329925e-10,-3.579692704543277e-10,-5.776168788672673e-10,-2.880368920200529e-10,-5.499087153473229e-10,-3.157450555399973e-10,-5.100385739655336e-10,-3.556151969217866e-10
m4-v2,c08,59,1,np.float64(4.07753744390572),np.float64(-0.16897485378921837),True,False,False,0.9486058856366023,1.7959274067891329e-09,np.float64(5.578952433935535e-05),1e-06,1.1765971367127536e-09,6.193302700763793e-10,1.190426560412527e-09,6.055008463766059e-10,9.807123174866312e-10,8.152150893025017e-10,1.0105768015707077e-09,7.853506052184252e-10,9.964495118086326e-10,7.994778949805003e-10
m4-v2,c08,61,1,np.float64(4.110873864173311),np.float64(-0.16754032791775322),True,False,False,0.9247778450775268,5.956346527113965e-10,np.float64(5.433330326383971e-05),1e-06,8.614722174266351e-10,-2.658375647152386e-10,1.0749562648814454e-09,-4.793216121700489e-10,8.514085017568317e-10,-2.5577384904543525e-10,8.926182959381973e-10,-2.969836432268008e-10,8.814230778962913e-10,-2.8578842518489484e-10
m4-v2,c08,2,6,np.float64(4.1588830833596715),np.float64(-0.02757945001908145),True,False,False,0.15104923677742843,-1.30832222833277e-08,np.float64(1.0706707872408128e-05),1e-06,-7.027471253258431e-09,-6.055751030069269e-09,-8.995631010977939e-09,-4.087591272349761e-09,-7.859520492558885e-09,-5.223701790768815e-09,-8.028468352993416e-09,-5.054753930334284e-09,-7.83049057860221e-09,-5.2527317047254906e-09
m4-v2,c08,67,1,np.float64(4.204692619390966),np.float64(-0.16351100147025147),True,False,False,0.8872629756260777,-6.945219954701543e-10,np.float64(5.0323960611286384e-05),1e-06,1.6599113944786912e-09,-2.3544333899488456e-09,1.1644433943493727e-09,-1.858965389819527e-09,1.070653382087783e-09,-1.7651753775579372e-09,1.0653166597696058e-09,-1.75983865523976e-09,1.060181269855917e-09,-1.7547032653260712e-09
m4-v2,c08,71,1,np.float64(4.2626798770413155),np.float64(-0.16102884271275783),True,False,False,0.8700670158153849,-3.3295266543831303e-10,np.float64(5.616790874121263e-05),1e-06,-5.238300981731737e-10,1.9087743273486062e-10,-3.083420105156288e-10,-2.4610654922684258e-11,-1.7519429445868126e-11,-3.154332359924449e-10,-8.065385991523811e-11,-2.522988055230749e-10,-1.2558047708204715e-10,-2.073721883562659e-10
m4-v2,c08,73,1,np.float64(4.290459441148391),np.float64(-0.1598425863444375),True,False,False,0.8663395220689826,-1.3008006893855395e-09,np.float64(4.8815982445922066e-05),1e-06,-1.8560376574163577e-09,5.552369680308182e-10,-2.178083029492987e-09,8.772823401074476e-10,-2.0580375029762307e-09,7.572368135906912e-10,-2.0612973805047702e-09,7.604966911192307e-10,-2.009152656091917e-09,7.083519667063776e-10
m4-v2,c08,79,1,np.float64(4.3694478524670215),np.float64(-0.15648155106679665),True,False,False,0.8368195651595648,2.7181870088099913e-09,np.float64(5.350375440624953e-05),1e-06,2.6843639585996737e-09,3.382305021031763e-11,2.4634505394712328e-09,2.547364693387585e-10,2.0844976599005898e-09,6.336893489094016e-10,2.1402915036663874e-09,5.778955051436039e-10,2.1472412009885215e-09,5.709458078214699e-10
m4-v2,c08,3,4,np.float64(4.394449154672439),np.float64(-0.03885546139622887),True,False,False,0.20757950344450085,7.5963253465261e-09,np.float64(1.27960393161291e-05),1e-06,1.0511635380041806e-08,-2.9153100335157052e-09,9.853075318455857e-09,-2.2567499719297563e-09,8.086890554556045e-09,-4.905652080299447e-10,8.3859085028981e-09,-7.89583156372e-10,8.498002033302364e-09,-9.016766867762638e-10
m4-v2,c08,83,1,np.float64(4.418840607796598),np.float64(-0.15439008898017337),True,False,False,0.819686524889964,3.1048794646437727e-09,np.float64(4.716893974857498e-05),1e-06,2.4053150952069936e-09,6.995643694367792e-10,2.7447934720732128e-09,3.6008599257056e-10,2.7226673891736278e-09,3.8221207547014496e-10,2.700803457093839e-09,4.0407600754993355e-10,2.6360057471540005e-09,4.688737174897722e-10
m4-v2,c08,89,1,np.float64(4.48863636973214),np.float64(-0.15145009428891956),True,False,False,0.7675452763797137,4.318865265418026e-09,np.float64(4.609429036151309e-05),1e-06,2.771834692292465e-09,1.5470305731255611e-09,3.1181483974240975e-09,1.2007168679939285e-09,2.741230208361564e-09,1.577635057056462e-09,2.7957748828429035e-09,1.5230903825751224e-09,2.775696758194308e-09,1.543168507223718e-09
m4-v2,c08,97,1,np.float64(4.574710978503383),np.float64(-0.14785224441209735),True,False,False,0.751839605480271,1.317161935077138e-10,np.float64(5.110810269880825e-05),1e-06,-2.295336580287555e-09,2.4270527737952688e-09,-1.653369762482044e-09,1.7850859559897577e-09,-1.8080748015456482e-09,1.9397909950533622e-09,-1.7508497340313001e-09,1.882565927539014e-09,-1.714060709429122e-09,1.8457769029368358e-09
m4-v2,c08,101,1,np.float64(4.61512051684126),np.float64(-0.14617479278578105),True,False,False,0.7423435036902796,9.29751164946424e-09,np.float64(5.594304468901324e-05),1e-06,1.2504058132917751e-08,-3.2065464834535104e-09,1.165858705594984e-08,-2.3610754064855986e-09,1.0932265588106868e-08,-1.6347539386426278e-09,1.1021416852938287e-08,-1.7239052034740467e-09,1.1051257931392113e-08,-1.7537462819278727e-09
m4-v2,c08,103,1,np.float64(4.634728988229636),np.float64(-0.145363663339395),True,False,False,0.7390328478858291,-5.617627807374959e-09,np.float64(4.592255827893077e-05),1e-06,-4.381419458678384e-09,-1.2362083486965748e-09,-5.387955303256001e-09,-2.296725041189575e-10,-4.959584062568305e-09,-6.580437448066539e-10,-5.0101380995488045e-09,-6.074897078261541e-10,-4.959079550984085e-09,-6.585482563908737e-10
m4-v2,c08,107,1,np.float64(4.672828834461906),np.float64(-0.14379312149769535),True,False,False,0.7142229867772072,1.551411688005544e-08,np.float64(4.740841524332706e-05),1e-06,1.5343441631000462e-08,1.706752490549778e-10,1.609609455707358e-08,-5.819776770181393e-10,1.547871794831064e-08,3.539893174479946e-11,1.555058958113659e-08,-3.6472701081149474e-11,1.5523272944836864e-08,-9.15606478142429e-12
m4-v2,c08,109,1,np.float64(4.6913478822291435),np.float64(-0.14303243005044233),True,False,False,0.7076042917413198,6.926635043313922e-09,np.float64(4.9245018179801706e-05),1e-06,5.723418441893672e-09,1.2032166014202506e-09,5.653005671203352e-09,1.2736293721105705e-09,5.509978304898046e-09,1.4166567384158766e-09,5.48797507972783e-09,1.4386599635860921e-09,5.422304500783469e-09,1.5043305425304533e-09
m4-v2,c08,113,1,np.float64(4.727387818712341),np.float64(-0.14155725660115417),True,False,False,0.6930423957846449,-2.5215231014286132e-09,np.float64(4.370658193504858e-05),1e-06,-4.362290576567042e-09,1.8407674751384292e-09,-2.2478028291912167e-09,-2.737202722373965e-10,-2.575371397184639e-09,5.384829575602584e-11,-2.4943355417486655e-09,-2.7187559679947767e-11,-2.497940744248058e-09,-2.3582357180555092e-11
m4-v2,c08,11,2,np.float64(4.795790545596741),np.float64(-0.06938852466955447),True,False,False,0.34193337556804543,4.443208379001362e-08,np.float64(2.4271439840830883e-05),1e-06,4.387860509685583e-08,5.534786931577907e-10,4.8294131960853675e-08,-3.862048170840054e-09,4.692385830762831e-08,-2.491774517614688e-09,4.710318741899609e-08,-2.6711036289824676e-09,4.702672374094689e-08,-2.5946399509332695e-09
m4-v2,c08,5,3,np.float64(4.828313737302301),np.float64(-0.04582150488104508),True,False,False,0.22988208313498854,-5.217667653489855e-08,np.float64(1.4744846453874698e-05),1e-06,-4.725911045060372e-08,-4.917566084294825e-09,-5.1461503583918684e-08,-7.151729509798631e-10,-5.059182753721929e-08,-1.5848489976792543e-09,-5.05618835162757e-08,-1.6147930186228483e-09,-5.028037503358977e-08,-1.8963015013087795e-09
m4-v2,c08,127,1,np.float64(4.844187086458591),np.float64(-0.13682617124428062),True,False,False,0.6824762540167458,1.909544811162789e-08,np.float64(4.1783958779918756e-05),1e-06,2.0637268006212944e-08,-1.541819894585056e-09,1.834999425851185e-08,7.4545385311604e-10,1.9058508775837536e-08,3.693933579035258e-11,1.9004116061458964e-08,9.133205016892493e-11,1.9101486996169316e-08,-6.038884541428034e-12
m4-v2,c08,2,7,np.float64(4.852030263919617),np.float64(-0.01950161612988795),True,False,False,0.09678382903382819,2.2325100390574448e-07,np.float64(5.798039321952112e-06),1e-06,2.3801116338033485e-07,-1.4760159474590366e-08,2.250330783987888e-07,-1.7820744930443123e-09,2.2724782445593795e-07,-3.9968205501934685e-09,2.273781232200944e-07,-4.127119314349917e-09,2.2824929824462586e-07,-4.9982943388813755e-09
m4-v2,c08,131,1,np.float64(4.875197323201151),np.float64(-0.1355834491603077),True,False,False,0.6513354688821332,-3.0594925126692374e-07,np.float64(4.304245997915895e-05),1e-06,-3.0886624715299647e-07,2.9169958860727295e-09,-3.065831353307659e-07,6.338840638421772e-10,-3.0532142941724793e-07,-6.278218496758058e-10,-3.0541582407731736e-07,-5.334271896063757e-10,-3.0543341055779934e-07,-5.158407091243944e-10
m4-v2,c08,137,1,np.float64(4.919980925828125),np.float64(-0.13379912176069506),True,False,False,0.6477853300921148,-1.348619257379724e-07,np.float64(4.0713489628856036e-05),1e-06,-1.373067880991809e-07,2.4448623612085137e-09,-1.3712301128183128e-07,2.2610855438588783e-09,-1.3628898927759657e-07,1.4270635396241704e-09,-1.3641591113575558e-07,1.5539853977831763e-09,-1.36466642524097e-07,1.6047167861246036e-09
m4-v2,c08,139,1,np.float64(4.9344739331306915),np.float64(-0.13322434272608064),True,False,False,0.6311147016905317,-1.1016073486747047e-06,np.float64(4.5736074109341463e-05),1e-06,-1.1081610247263478e-06,6.553676051643132e-09,-1.1042365993893392e-06,2.6292507146344947e-09,-1.1030330067893218e-06,1.425658114617116e-09,-1.103088996724432e-06,1.4816480497274315e-09,-1.1030884133713402e-06,1.4810646966355033e-09
m4-v2,c09,2,1,np.float64(0.6931471805599453),np.float64(-0.1560129290391036),True,True,True,1.2290383686872752,1.236422075834298e-10,np.float64(4.889006391716593e-05),1e-06,5.179645644764753e-14,1.2359041112698217e-10,-1.575142270852287e-11,1.3939363029195268e-10,-1.7290904049786154e-11,1.4093311163321595e-10,-1.529060340483839e-11,1.389328109882682e-10,-5.839412137017804e-12,1.2948161972044762e-10
m4-v2,c09,3,1,np.float64(1.0986122886681098),np.float64(-0.20189889986939866),True,True,True,1.530956104292496,3.513656032794188e-11,np.float64(7.635672309215924e-05),1e-06,-1.0118135871648274e-11,4.5254696199590153e-11,-1.420586511314101e-12,3.655714683925598e-11,1.078379300835205e-13,3.502872239785836e-11,-3.7511132095141704e-12,3.888767353745605e-11,-2.5711145435899594e-13,3.5393671782300875e-11
m4-v2,c09,2,2,np.float64(1.3862943611198906),np.float64(-0.1103178000763258),True,False,False,0.8393225562308017,-2.0419299584517603e-10,np.float64(3.46472275156438e-05),1e-06,2.0337973715700997e-11,-2.2453096956087704e-10,4.539015512368219e-12,-2.0873201135754423e-10,-1.8290717242053995e-12,-2.0236392412097062e-10,7.847256576127875e-12,-2.120402524213039e-10,5.85801883161717e-12,-2.100510146767932e-10
m4-v2,c09,5,1,np.float64(1.6094379124341003),np.float64(-0.22910752440522542),True,True,True,1.7128765643664872,-7.230382959022563e-11,np.float64(7.064293180296743e-05),1e-06,1.3484207241919355e-11,-8.578803683214499e-11,1.0635298842803127e-11,-8.293912843302875e-11,1.0787352774182494e-11,-8.309118236440813e-11,1.3795422837391122e-11,-8.609925242761676e-11,5.700576392101032e-12,-7.800440598232667e-11
m4-v2,c09,7,1,np.float64(1.9459101490553132),np.float64(-0.23411211608563706),True,True,True,1.6936244010041122,-1.245787917270036e-10,np.float64(9.6599423670821e-05),1e-06,-1.829036894788049e-11,-1.0628842277912311e-10,-2.477409054072187e-12,-1.221013826729314e-10,-3.739384943654084e-12,-1.208394067833495e-10,-7.948444592275089e-12,-1.166303471347285e-10,-6.1973263738339004e-12,-1.183814653531697e-10
m4-v2,c09,2,3,np.float64(2.0794415416798357),np.float64(-0.0780064645195518),True,False,False,0.5503068844326803,1.3674934518093096e-09,np.float64(3.314496265317652e-05),1e-06,-8.323067049187292e-12,1.3758165188584969e-09,-1.6765011636140368e-11,1.38425846344545e-09,-4.559401782820346e-11,1.4130874696375131e-09,-3.639677967674967e-11,1.4038902314860593e-09,-3.825690296167293e-11,1.4057503547709825e-09
m4-v2,c09,3,2,np.float64(2.1972245773362196),np.float64(-0.1165663841886866),True,False,False,0.8336872414473959,-1.701462304382062e-10,np.float64(4.020033773212536e-05),1e-06,-3.942359821095365e-11,-1.3072263222725255e-10,-4.3940666964453635e-11,-1.2620556347375257e-10,-4.9228278499590125e-11,-1.2091795193861608e-10,-5.873923373060256e-11,-1.1140699670760365e-10,-5.960543569764022e-11,-1.1054079474056598e-10
m4-v2,c09,11,1,np.float64(2.3978952727983707),np.float64(-0.23013570108523157),True,True,True,1.605986548158889,-3.714806240395774e-11,np.float64(9.75705035776534e-05),1e-06,2.8228234631224825e-11,-6.537629703518256e-11,5.124921694694379e-11,-8.839727935090153e-11,5.7662994846712907e-11,-9.481105725067064e-11,6.180587217719709e-11,-9.895393458115483e-11,5.326683341659464e-11,-9.041489582055238e-11
m4-v2,c09,13,1,np.float64(2.5649493574615367),np.float64(-0.22644213759952758),True,True,True,1.546525963249739,-2.037260360410187e-10,np.float64(6.866997443325127e-05),1e-06,3.7297786803463966e-11,-2.4102382284448265e-10,3.8864451918410976e-11,-2.4259048795942964e-10,4.3898522016107066e-11,-2.4762455805712574e-10,4.79667673358293e-11,-2.5169280337684796e-10,3.388799670807166e-11,-2.3761403274909034e-10
m4-v2,c09,2,4,np.float64(2.772588722239781),np.float64(-0.0551589000381629),True,False,False,0.3700359092319057,3.037052609400348e-09,np.float64(1.724760323592329e-05),1e-06,-2.086567426734663e-10,3.2457093520738143e-09,-2.1572294253544901e-10,3.252775551935797e-09,-2.704263834573151e-10,3.307478992857663e-09,-2.848466429542041e-10,3.3218992523545523e-09,-2.3692779677139413e-10,3.2739804061717422e-09
m4-v2,c09,17,1,np.float64(2.833213344056216),np.float64(-0.21872828371837585),True,True,True,1.4297962962242299,-2.8294588894084427e-11,np.float64(7.233111368209536e-05),1e-06,-3.714532890850095e-11,8.850740014416525e-12,-7.758481727184726e-11,4.9290228377762834e-11,-7.956313022059491e-11,5.126854132651048e-11,-8.580996917473341e-11,5.7515380280648986e-11,-7.24156785260783e-11,4.412108963199387e-11
m4-v2,c09,19,1,np.float64(2.9444389791664403),np.float64(-0.21501852841127717),True,True,True,1.442878837716643,-1.0060730026850706e-09,np.float64(8.192846096889522e-05),1e-06,-5.847778863468007e-11,-9.475952140503905e-10,-1.0319200842624444e-10,-9.028809942588262e-10,-1.172410356136912e-10,-8.888319670713795e-10,-1.2300049482035676e-10,-8.830725078647138e-10,-1.0913926817921349e-10,-8.969337345058571e-10
m4-v2,c09,23,1,np.float64(3.1354942159291497),np.float64(-0.20810964733659634),True,True,True,1.3348390479901282,-7.166611748488094e-10,np.float64(6.73107422366447e-05),1e-06,-2.7097637908674335e-11,-6.89563536940135e-10,3.654207093607467e-11,-7.532032457848841e-10,3.074035897604698e-11,-7.474015338248564e-10,2.6947433694258284e-11,-7.436086085430678e-10,6.9555179664445035e-12,-7.23616692815254e-10
m4-v2,c09,5,2,np.float64(3.2188758248682006),np.float64(-0.10245999974535523),True,False,False,0.6570545046080143,2.288580436271559e-10,np.float64(3.383582138124849e-05),1e-06,-1.9054523578750143e-10,4.194032794146573e-10,-8.537933177015831e-11,3.142373753973142e-10,-7.136749963530146e-11,3.0022554326245735e-10,-1.0067853571887184e-10,3.2953657934602775e-10,-1.0213414330907616e-10,3.3099218693623204e-10
m4-v2,c09,3,3,np.float64(3.295836866004329),np.float64(-0.06729963328979954),True,False,False,0.424308721242119,-2.1938132421794876e-09,np.float64(2.1740288027916322e-05),1e-06,-2.3087862076126025e-10,-1.9629346214182275e-09,-3.0063739125780935e-10,-1.8931758509216783e-09,-4.083462793724809e-10,-1.7854669628070067e-09,-4.063594679863186e-10,-1.7874537741931689e-09,-3.8096540544506513e-10,-1.8128478367344224e-09
m4-v2,c09,29,1,np.float64(3.367295829986474),np.float64(-0.1990363509339811),True,True,True,1.2326912191582027,5.724807294882339e-10,np.float64(6.59962708124156e-05),1e-06,1.0835927935866216e-10,4.6412145012957174e-10,1.6604200738486724e-10,4.064387221033667e-10,1.816930399065e-10,3.9078768958173395e-10,1.885101036539352e-10,3.839706258342987e-10,1.598890116949712e-10,4.125917177932627e-10
