n,unfolded_x,spacing_s
3665,3663.95265101,1.51728366
3666,3665.46993467,0.66763113
3667,3666.13756580,1.28601556
3668,3667.42358136,1.26173051
3669,3668.68531187,1.23699502
3670,3669.92230689,0.63956642
3671,3670.56187331,0.77894083
3672,3671.34081414,1.16310656
3673,3672.50392071,1.10347280
3674,3673.60739350,0.94851945
3675,3674.55591295,0.83507609
3676,3675.39098904,0.66489393
3677,3676.05588297,1.10056604
3678,3677.15644901,1.88556055
3679,3679.04200956,0.94125708
3680,3679.98326664,0.30831618
3681,3680.29158282,1.41263827
3682,3681.70422108,0.85886336
3683,3682.56308445,0.61055842
3684,3683.17364286,0.89470881
3685,3684.06835167,1.50678241
3686,3685.57513408,0.92299121
3687,3686.49812529,1.28698871
3688,3687.78511400,0.50157675
3689,3688.28669075,1.42937864
3690,3689.71606939,0.94049044
3691,3690.65655983,0.93924747
3692,3691.59580730,1.01312321
3693,3692.60893051,0.66520479
3694,3693.27413530,0.82557815
3695,3694.09971345,1.19158816
3696,3695.29130162,1.09966646
3697,3696.39096808,1.71218340
3698,3698.10315148,0.68723468
3699,3698.79038616,0.76171364
3700,3699.55209980,0.88642621
3701,3700.43852601,0.60675198
3702,3701.04527799,1.69364349
3703,3702.73892148,0.84954585
3704,3703.58846733,0.39432630
3705,3703.98279364,1.44436034
3706,3705.42715397,1.43122088
3707,3706.85837486,0.45589396
3708,3707.31426881,1.54234446
3709,3708.85661327,0.80220393
3710,3709.65881720,1.03236090
3711,3710.69117810,0.57269220
3712,3711.26387030,1.16540347
3713,3712.42927377,0.36300161
3714,3712.79227538,1.71255260
3715,3714.50482798,1.53092648
3716,3716.03575447,0.55450155
3717,3716.59025602,0.86104679
3718,3717.45130281,1.25017309
3719,3718.70147590,0.65760293
3720,3719.35907883,1.28394471
3721,3720.64302354,0.52023943
3722,3721.16326297,1.58201982
3723,3722.74528279,0.51302835
3724,3723.25831114,0.70478343
3725,3723.96309457,1.85595758
3726,3725.81905215,1.03920879
3727,3726.85826094,1.08390783
3728,3727.94216877,0.40433711
3729,3728.34650588,1.07822647
3730,3729.42473235,0.86305978
3731,3730.28779213,0.94934317
3732,3731.23713530,1.08292534
3733,3732.32006063,1.22618575
3734,3733.54624638,1.07789644
3735,3734.62414283,1.44015091
3736,3736.06429373,0.19686800
3737,3736.26116174,1.00081834
3738,3737.26198007,1.70881650
3739,3738.97079657,0.67426350
3740,3739.64506007,0.51302812
3741,3740.15808818,1.05187998
3742,3741.20996816,0.83795764
3743,3742.04792581,1.66922842
3744,3743.71715423,1.00910665
3745,3744.72626088,1.07250752
3746,3745.79876840,1.05444031
3747,3746.85320871,0.49334054
3748,3747.34654926,0.90414447
3749,3748.25069373,1.01470016
3750,3749.26539388,1.24484155
3751,3750.51023543,0.88010758
3752,3751.39034301,1.13018194
3753,3752.52052495,0.95175365
3754,3753.47227860,1.02800264
3755,3754.50028125,1.46066123
3756,3755.96094247,0.66384956
3757,3756.62479203,0.76829973
3758,3757.39309176,1.14246168
3759,3758.53555344,0.78577814
3760,3759.32133158,0.90271145
3761,3760.22404303,0.71309891
3762,3760.93714194,2.21023817
3763,3763.14738011,0.63622367
3764,3763.78360379,0.84328511
3765,3764.62688890,0.63689341
3766,3765.26378231,1.40838061
3767,3766.67216292,0.57138987
3768,3767.24355280,1.40319851
3769,3768.64675131,0.81427142
3770,3769.46102273,0.54943225
3771,3770.01045498,1.58111061
3772,3771.59156559,0.85606459
3773,3772.44763018,1.35789687
3774,3773.80552706,0.90539773
3775,3774.71092479,1.02946336
3776,3775.74038815,1.09227539
3777,3776.83266354,0.09433983
3778,3776.92700336,1.03521216
3779,3777.96221552,1.59399440
3780,3779.55620992,0.93445346
3781,3780.49066338,1.06175843
3782,3781.55242181,1.44781108
3783,3783.00023289,0.40704705
3784,3783.40727994,1.07456196
3785,3784.48184190,0.95895296
3786,3785.44079486,1.17745065
3787,3786.61824551,1.07882460
3788,3787.69707011,0.36500997
3789,3788.06208009,1.12533259
3790,3789.18741268,1.03538159
3791,3790.22279427,1.90734914
3792,3792.13014341,0.57154096
3793,3792.70168437,1.22018016
3794,3793.92186452,0.19296184
3795,3794.11482636,1.32375397
3796,3795.43858034,1.07046213
3797,3796.50904246,0.58670824
3798,3797.09575070,1.22136853
3799,3798.31711923,1.45321854
3800,3799.77033777,0.80512959
3801,3800.57546736,0.92622481
3802,3801.50169217,0.92689861
3803,3802.42859078,1.57136931
3804,3803.99996010,0.56072145
3805,3804.56068155,0.78546001
3806,3805.34614156,0.94897442
3807,3806.29511598,1.04116284
3808,3807.33627883,0.61185957
3809,3807.94813839,1.95730558
3810,3809.90544397,0.77616261
3811,3810.68160659,1.09930872
3812,3811.78091531,1.08638999
3813,3812.86730530,0.31791656
3814,3813.18522186,0.95209670
3815,3814.13731856,1.46872402
3816,3815.60604258,0.89686166
3817,3816.50290423,1.00051512
3818,3817.50341935,0.47016776
3819,3817.97358711,1.78580033
3820,3819.75938744,1.08459771
3821,3820.84398515,0.56544781
3822,3821.40943297,1.58865929
3823,3822.99809225,0.33104006
3824,3823.32913231,1.31853481
3825,3824.64766712,0.32040298
3826,3824.96807009,1.10373163
3827,3826.07180173,1.37894696
3828,3827.45074868,1.54899520
3829,3828.99974388,0.68846588
3830,3829.68820976,0.80280734
3831,3830.49101710,0.95224882
3832,3831.44326592,1.03368993
3833,3832.47695585,1.44160545
3834,3833.91856130,0.16726171
3835,3834.08582301,1.23513967
3836,3835.32096269,1.08092758
3837,3836.40189027,0.89253085
3838,3837.29442112,1.12538689
3839,3838.41980801,1.81930201
3840,3840.23911003,0.54192511
3841,3840.78103514,0.52451928
3842,3841.30555442,1.21651214
3843,3842.52206656,0.61389529
3844,3843.13596185,1.15027683
3845,3844.28623868,1.21615253
3846,3845.50239121,0.77522919
3847,3846.27762040,1.76065739
3848,3848.03827779,0.30786724
3849,3848.34614503,1.32753168
3850,3849.67367671,0.79559870
3851,3850.46927541,1.06360503
3852,3851.53288043,1.17170483
3853,3852.70458526,0.89078017
3854,3853.59536543,0.49283949
3855,3854.08820492,0.74003498
3856,3854.82823990,1.90284661
3857,3856.73108651,1.24646405
3858,3857.97755056,0.65416206
3859,3858.63171262,0.90133581
3860,3859.53304843,1.25554976
3861,3860.78859819,0.44860253
3862,3861.23720072,0.86601296
3863,3862.10321369,1.44616281
3864,3863.54937649,0.93738284
3865,3864.48675933,0.81840754
3866,3865.30516687,1.39080811
3867,3866.69597499,0.68409424
3868,3867.38006922,1.38706100
3869,3868.76713023,1.07842329
3870,3869.84555352,0.78134054
3871,3870.62689406,0.61554104
3872,3871.24243510,0.99332054
3873,3872.23575565,1.20919974
3874,3873.44495539,0.52504614
3875,3873.97000153,1.74320947
3876,3875.71321100,1.32705063
3877,3877.04026163,0.71935701
3878,3877.75961864,0.65821417
3879,3878.41783281,0.69849285
3880,3879.11632566,1.61898315
3881,3880.73530881,0.81761653
3882,3881.55292534,0.69829878
3883,3882.25122411,1.07626251
3884,3883.32748662,0.92807179
3885,3884.25555841,1.32628848
3886,3885.58184689,1.28085871
3887,3886.86270560,0.75670660
3888,3887.61941220,1.13936160
3889,3888.75877380,0.94397191
3890,3889.70274571,0.37341136
3891,3890.07615707,1.32918961
3892,3891.40534667,0.44980096
3893,3891.85514764,2.06384380
3894,3893.91899144,0.64002743
3895,3894.55901887,0.91211562
3896,3895.47113448,1.32071275
3897,3896.79184723,0.67850007
3898,3897.47034730,1.08724464
3899,3898.55759194,0.86057541
3900,3899.41816735,1.27681894
3901,3900.69498629,0.54456362
3902,3901.23954990,1.02158139
3903,3902.26113129,0.74847228
3904,3903.00960357,1.99980221
3905,3905.00940578,0.77520074
3906,3905.78460652,1.02883434
3907,3906.81344087,0.69011119
3908,3907.50355205,0.76162885
3909,3908.26518090,0.99220587
3910,3909.25738678,1.27170558
3911,3910.52909235,0.79667754
3912,3911.32576989,0.92459788
3913,3912.25036777,1.61637378
3914,3913.86674155,0.94470720
3915,3914.81144875,0.26167538
3916,3915.07312413,1.74192763
3917,3916.81505176,0.94815174
3918,3917.76320350,0.84398591
3919,3918.60718940,0.63273054
3920,3919.23991995,0.79268564
3921,3920.03260558,1.22845409
3922,3921.26105967,1.20177570
3923,3922.46283537,1.51744126
3924,3923.98027663,0.78280048
3925,3924.76307711,0.78295305
3926,3925.54603017,0.93401672
3927,3926.48004689,1.01316432
3928,3927.49321121,0.60836849
3929,3928.10157969,1.65039481
3930,3929.75197450,0.57430024
3931,3930.32627475,0.99969213
3932,3931.32596687,0.96061038
3933,3932.28657726,1.44208438
3934,3933.72866164,1.25155494
3935,3934.98021658,0.70378015
3936,3935.68399673,0.55811503
3937,3936.24211177,1.55647100
3938,3937.79858277,0.49073309
3939,3938.28931586,0.59421559
3940,3938.88353145,1.39265169
3941,3940.27618314,1.52796770
3942,3941.80415084,1.13852947
3943,3942.94268031,0.51458239
3944,3943.45726270,1.10086555
3945,3944.55812825,0.76087210
3946,3945.31900035,1.35782807
3947,3946.67682842,0.98265739
3948,3947.65948582,0.56685561
3949,3948.22634143,0.98514238
3950,3949.21148382,1.02655623
3951,3950.23804005,1.43902200
3952,3951.67706206,0.89402072
3953,3952.57108277,1.39026069
3954,3953.96134346,0.95408495
3955,3954.91542841,0.40846206
3956,3955.32389047,0.80904266
3957,3956.13293313,1.03802464
3958,3957.17095777,1.48667586
3959,3958.65763363,0.53435498
3960,3959.19198861,1.49545976
3961,3960.68744837,0.84386144
3962,3961.53130981,1.44631968
3963,3962.97762948,0.19696796
3964,3963.17459744,1.47289801
3965,3964.64749546,1.28263812
3966,3965.93013357,0.13674849
3967,3966.06688206,1.55138319
3968,3967.61826526,0.46564191
3969,3968.08390717,0.80430345
3970,3968.88821062,2.35610933
3971,3971.24431995,0.48225143
3972,3971.72657138,0.83955872
3973,3972.56613011,0.91637753
3974,3973.48250764,1.00051176
3975,3974.48301940,0.91118661
3976,3975.39420601,0.92580560
3977,3976.32001161,0.97106914
3978,3977.29108075,1.33335026
3979,3978.62443100,0.79164663
3980,3979.41607763,1.03169347
3981,3980.44777110,1.22391346
3982,3981.67168456,1.10303419
3983,3982.77471875,0.96538519
3984,3983.74010394,0.82611198
3985,3984.56621592,0.65872925
3986,3985.22494517,0.93682705
3987,3986.16177222,1.00434979
3988,3987.16612200,1.37694967
3989,3988.54307168,1.13343252
3990,3989.67650420,1.26971815
3991,3990.94622235,0.70231032
3992,3991.64853267,0.84414374
3993,3992.49267641,0.60618897
3994,3993.09886538,1.53031537
3995,3994.62918075,1.09518575
3996,3995.72436651,0.68642642
3997,3996.41079292,0.40359868
3998,3996.81439160,1.82427025
3999,3998.63866185,0.89226458
4000,3999.53092643,1.50038971
4001,4001.03131615,0.48796255
4002,4001.51927870,1.21405037
4003,4002.73332907,0.59890066
4004,4003.33222973,1.14748759
4005,4004.47971732,0.44243429
4006,4004.92215161,1.41019847
4007,4006.33235008,1.32639058
4008,4007.65874066,1.16630382
4009,4008.82504447,0.94061677
4010,4009.76566125,0.28874839
4011,4010.05440964,1.99926285
4012,4012.05367248,0.32380436
4013,4012.37747684,1.03660788
4014,4013.41408472,1.00903732
4015,4014.42312204,0.98098345
4016,4015.40410549,0.70004787
4017,4016.10415336,1.14486115
4018,4017.24901451,1.81774349
4019,4019.06675800,0.85604813
4020,4019.92280613,0.58402596
4021,4020.50683210,1.05250947
4022,4021.55934157,0.61815165
4023,4022.17749322,1.17855006
4024,4023.35604327,1.00123561
4025,4024.35727888,1.35500472
4026,4025.71228360,0.33998986
4027,4026.05227346,1.73285517
4028,4027.78512863,0.87737997
4029,4028.66250860,0.83795120
4030,4029.50045981,1.01820152
4031,4030.51866133,1.40898266
4032,4031.92764399,0.57987746
4033,4032.50752145,0.73630680
4034,4033.24382825,0.71232343
4035,4033.95615168,1.21411585
4036,4035.17026753,1.86699055
4037,4037.03725808,0.51426593
4038,4037.55152401,1.18027708
4039,4038.73180109,1.01990855
4040,4039.75170964,0.56906424
4041,4040.32077388,0.91990096
4042,4041.24067484,1.52180726
4043,4042.76248211,0.36177673
4044,4043.12425884,1.40685601
4045,4044.53111484,0.82544220
4046,4045.35655704,0.95478258
4047,4046.31133962,1.40678577
4048,4047.71812540,1.27340887
4049,4048.99153426,0.69294691
4050,4049.68448118,0.79813901
4051,4050.48262018,0.66675441
4052,4051.14937459,1.35836678
4053,4052.50774137,0.67369664
4054,4053.18143801,0.90432829
4055,4054.08576629,1.90730193
4056,4055.99306822,0.82183812
4057,4056.81490634,0.66000133
4058,4057.47490767,1.01435344
4059,4058.48926111,0.85895399
4060,4059.34821510,1.46784602
4061,4060.81606111,0.63018954
4062,4061.44625066,0.87700617
4063,4062.32325683,0.91033211
4064,4063.23358894,0.86013849
4065,4064.09372743,1.75559777
4066,4065.84932519,0.85740267
4067,4066.70672786,1.07453494
4068,4067.78126281,0.83060839
4069,4068.61187119,1.04496261
4070,4069.65683380,0.71108166
4071,4070.36791546,0.39174610
4072,4070.75966156,1.98489975
4073,4072.74456131,0.63353354
4074,4073.37809486,1.11737658
4075,4074.49547144,1.12027023
4076,4075.61574167,1.08042131
4077,4076.69616298,0.79748613
4078,4077.49364910,1.23493077
4079,4078.72857988,0.70719849
4080,4079.43577837,1.15981594
4081,4080.59559431,0.74188448
4082,4081.33747879,0.62586357
4083,4081.96334236,1.29113917
4084,4083.25448152,1.53947714
4085,4084.79395867,1.36736962
4086,4086.16132828,0.69841625
4087,4086.85974453,0.11056890
4088,4086.97031343,1.52729509
4089,4088.49760852,0.88698596
4090,4089.38459448,1.16547302
4091,4090.55006750,0.71065106
4092,4091.26071856,0.99741311
4093,4092.25813167,1.54973749
4094,4093.80786916,0.59436151
4095,4094.40223067,1.04013498
4096,4095.44236565,1.63007924
4097,4097.07244488,0.56047589
4098,4097.63292077,0.75844299
4099,4098.39136377,1.02137233
4100,4099.41273609,0.68571680
4101,4100.09845289,1.00112152
4102,4101.09957442,1.50346345
4103,4102.60303787,1.30380610
4104,4103.90684397,0.60796538
4105,4104.51480935,1.35511570
4106,4105.86992505,0.48653969
4107,4106.35646474,1.05824643
4108,4107.41471117,0.90316838
4109,4108.31787955,1.47067260
4110,4109.78855216,0.57121805
4111,4110.35977021,0.79842473
4112,4111.15819494,0.94043486
4113,4112.09862979,1.94544305
4114,4114.04407284,0.72019099
4115,4114.76426383,0.77335286
4116,4115.53761670,1.20698881
4117,4116.74460550,0.69273815
4118,4117.43734366,0.73364869
4119,4118.17099234,1.13321326
4120,4119.30420560,0.84451016
4121,4120.14871576,1.54538727
4122,4121.69410303,1.03617544
4123,4122.73027847,0.96726447
4124,4123.69754295,0.71757042
4125,4124.41511336,0.98103342
4126,4125.39614679,1.52063288
4127,4126.91677966,0.70737633
4128,4127.62415599,0.53672226
4129,4128.16087824,0.96099867
4130,4129.12187691,1.40561460
4131,4130.52749152,0.56325554
4132,4131.09074705,1.89376475
4133,4132.98451181,0.78050187
4134,4133.76501368,1.10358330
4135,4134.86859698,0.70541727
4136,4135.57401425,0.38250612
4137,4135.95652037,1.47125587
4138,4137.42777624,1.00493201
4139,4138.43270825,1.01667869
4140,4139.44938694,0.88965720
4141,4140.33904414,1.25778715
4142,4141.59683129,0.97500067
4143,4142.57183196,1.12062388
4144,4143.69245584,1.05273928
4145,4144.74519512,0.64118520
4146,4145.38638032,1.44719705
4147,4146.83357737,0.39719204
4148,4147.23076941,1.04651962
4149,4148.27728903,0.47554355
4150,4148.75283258,2.15495326
4151,4150.90778583,1.10389198
4152,4152.01167781,0.44615392
4153,4152.45783174,1.08392882
4154,4153.54176055,0.99882109
4155,4154.54058164,0.92374276
4156,4155.46432440,0.81424847
4157,4156.27857288,1.26295694
4158,4157.54152982,0.94496600
4159,4158.48649582,0.60378082
4160,4159.09027665,1.60268142
4161,4160.69295807,0.67873154
4162,4161.37168961,1.59469777
4163,4162.96638737,0.91084651
4164,4163.87723388,0.58818072
4165,4164.46541461,0.86037784
4166,4165.32579245,0.86103930
4167,4166.18683175,0.99882107
4168,4167.18565281,1.40306990
4169,4168.58872271,0.66361293
4170,4169.25233564,1.86685534
4171,4171.11919098,0.54831139
4172,4171.66750237,0.71704966
4173,4172.38455203,0.88991356
4174,4173.27446559,1.47826971
4175,4174.75273530,0.88817268
4176,4175.64090798,0.64710297
4177,4176.28801094,1.03754755
4178,4177.32555849,0.63830195
4179,4177.96386044,1.67979554
4180,4179.64365598,1.21799277
4181,4180.86164875,1.05353485
4182,4181.91518360,0.54513581
4183,4182.46031941,1.05097176
4184,4183.51129117,1.09866573
4185,4184.60995690,0.39223490
4186,4185.00219180,1.22698474
4187,4186.22917654,1.28519391
4188,4187.51437045,1.36892804
4189,4188.88329849,0.38322643
4190,4189.26652492,1.24272794
4191,4190.50925287,1.31861604
4192,4191.82786891,0.70938944
4193,4192.53725835,1.17704983
4194,4193.71430818,0.59524468
4195,4194.30955286,1.05750177
4196,4195.36705463,1.12982562
4197,4196.49688025,0.24695465
4198,4196.74383490,2.02383267
4199,4198.76766757,1.32509742
4200,4200.09276500,0.44257858
4201,4200.53534358,1.21121966
4202,4201.74656324,0.60320199
4203,4202.34976523,0.69653001
4204,4203.04629525,1.77362605
4205,4204.81992129,0.62675794
4206,4205.44667924,0.60830502
4207,4206.05498426,1.39348774
4208,4207.44847201,1.20507055
4209,4208.65354256,1.03910820
4210,4209.69265076,0.75699550
4211,4210.44964626,1.48354844
4212,4211.93319470,0.77669484
4213,4212.70988954,0.64503319
4214,4213.35492274,0.63981967
4215,4213.99474241,1.20079918
4216,4215.19554158,1.14403031
4217,4216.33957189,1.54879497
4218,4217.88836686,0.79052219
4219,4218.67888905,1.00594469
4220,4219.68483374,0.74565167
4221,4220.43048540,1.13087615
4222,4221.56136155,0.83935397
4223,4222.40071553,1.12319536
4224,4223.52391089,0.83360395
4225,4224.35751485,1.21288485
4226,4225.57039970,0.43951210
4227,4226.00991180,1.34946421
4228,4227.35937602,1.85663002
4229,4229.21600604,0.51730150
4230,4229.73330754,0.82633714
4231,4230.55964467,0.71483793
4232,4231.27448261,1.33063681
4233,4232.60511941,0.56808982
4234,4233.17320924,0.96035594
4235,4234.13356518,1.37176656
4236,4235.50533174,1.11666585
4237,4236.62199759,1.23548835
4238,4237.85748594,0.68566601
4239,4238.54315195,0.72088053
4240,4239.26403248,1.59961973
4241,4240.86365221,0.58195339
4242,4241.44560560,1.25184162
4243,4242.69744722,0.68388217
4244,4243.38132939,0.38083374
4245,4243.76216313,1.62274906
4246,4245.38491219,1.46515123
4247,4246.85006342,0.72995447
4248,4247.58001789,1.37514066
4249,4248.95515855,0.74238227
4250,4249.69754082,0.60649958
4251,4250.30404039,0.89184277
4252,4251.19588317,1.05177995
4253,4252.24766312,1.57820803
4254,4253.82587115,0.38509255
4255,4254.21096369,1.08356850
4256,4255.29453219,1.56952938
4257,4256.86406157,0.49242447
4258,4257.35648605,1.47831203
4259,4258.83479807,0.88072417
4260,4259.71552224,0.70763606
4261,4260.42315830,1.05440299
4262,4261.47756129,0.80945053
4263,4262.28701182,0.91428561
4264,4263.20129743,0.78924025
4265,4263.99053768,2.30866329
4266,4266.29920096,0.29805724
4267,4266.59725821,1.13479763
4268,4267.73205583,0.49340797
4269,4268.22546381,1.23913148
4270,4269.46459529,1.17906545
4271,4270.64366074,0.76308945
4272,4271.40675019,0.84936153
4273,4272.25611172,1.14151292
4274,4273.39762464,1.03861938
4275,4274.43624402,0.90520486
4276,4275.34144888,1.61499524
4277,4276.95644412,0.67006228
4278,4277.62650640,1.23105270
4279,4278.85755909,0.62012347
4280,4279.47768257,0.83909495
4281,4280.31677752,0.65116433
4282,4280.96794185,1.41369088
4283,4282.38163273,1.09110549
4284,4283.47273822,1.27377993
4285,4284.74651815,0.77966652
4286,4285.52618467,1.29027789
4287,4286.81646255,0.93231736
4288,4287.74877992,0.24229248
4289,4287.99107240,1.74048493
4290,4289.73155733,1.04156505
